unit_number;time_cycle;setting_1;setting_2;setting_3;sensor_2;sensor_3;sensor_4;sensor_7;sensor_8;sensor_9;sensor_13;sensor_14;sensor_20;Degradation Classification;RUL
29;111;4,25287E+16;25;0;5,51205E+15;4,36669E+14;5,59757E+15;4,50886E+15;3,0303E+15;1,83882E+16;4,26471E+15;1,99711E+16;4,72868E+16;1;52
29;112;4,31034E+16;3,33333E+15;0;4,12651E+15;4,84412E+16;5,86259E+15;5,23349E+15;3,48485E+15;1,60145E+16;4,26471E+15;2,04562E+16;3,79845E+14;1;51
29;113;6,6092E+15;8,33333E+15;0;6,56627E+15;5,99956E+15;4,88352E+15;5,70048E+15;3,93939E+16;1,67504E+16;3,67647E+15;2,04407E+16;5,03876E+15;1;50
29;114;4,48276E+15;4,16667E+16;0;6,23494E+15;3,57096E+16;5,58913E+15;5,50725E+15;4,09091E+15;1,89581E+16;3,23529E+16;1,78037E+16;4,65116E+16;1;49
29;115;5,57471E+15;75;0;5,93373E+15;5,29104E+15;6,22384E+15;5,04026E+15;3,93939E+16;1,70735E+16;3,38235E+15;1,76644E+16;5,03876E+15;1;48
29;116;5,57471E+15;6,66667E+15;0;4,6988E+16;5,69871E+14;5,14517E+15;6,28019E+14;3,18182E+16;1,46325E+16;3,97059E+14;1,53679E+16;5,11628E+15;1;47
29;117;3,90805E+15;25;0;3,64458E+15;4,03532E+16;6,4686E+15;5,20129E+15;4,54545E+16;1,54985E+16;4,55882E+15;1,76902E+16;5,89147E+15;1;46
29;118;4,42529E+15;5,83333E+15;0;5,96386E+15;4,47569E+16;5,62627E+15;4,63768E+16;3,18182E+16;1,47806E+15;2,94118E+16;1,97234E+16;3,25581E+15;1;45
29;119;5,17241E+15;8,33333E+15;0;6,20482E+15;4,97929E+16;4,72485E+16;4,31562E+16;3,93939E+16;1,78228E+15;3,67647E+15;1,7943E+16;4,34109E+15;1;44
29;120;4,31034E+16;25;0;6,26506E+15;3,96991E+16;5,45915E+15;3,54267E+16;3,93939E+16;1,25819E+16;3,97059E+14;1,81288E+16;5,34884E+15;1;43
29;121;8,33333E+15;8,33333E+15;0;4,63855E+14;5,93852E+15;5,02026E+15;4,87923E+15;3,33333E+16;1,83344E+14;4,26471E+15;1,63897E+16;5,03876E+15;1;42
29;122;5,8046E+15;75;0;4,12651E+15;3,56878E+15;5,39332E+15;5,10467E+15;3,63636E+15;1,6912E+16;2,94118E+16;1,91351E+16;4,18605E+15;1;41
29;123;2,87356E+16;3,33333E+15;0;4,42771E+15;6,52932E+15;5,23633E+15;3,30113E+16;4,24242E+15;1,881E+16;3,23529E+16;1,85158E+16;3,79845E+14;1;40
29;124;4,42529E+15;5,83333E+15;0;5,42169E+15;4,1901E+16;4,27076E+16;3,49436E+16;4,09091E+15;1,6037E+16;4,11765E+16;1,73186E+16;5,89147E+15;1;39
29;125;5,91954E+15;8,33333E+15;0;6,3253E+15;5,10355E+14;5,64483E+15;4,99195E+15;5,45455E+15;1,54671E+16;3,67647E+15;1,72722E+15;4,10853E+15;1;38
29;126;2,06897E+15;5;0;6,26506E+15;5,34336E+15;4,8582E+15;4,7504E+15;4,09091E+15;1,80696E+16;4,11765E+16;1,88513E+15;4,49612E+16;1;37
29;127;5,11494E+15;25;0;5,48193E+15;3,20471E+16;5,95712E+15;5,34622E+15;4,39394E+15;1,40492E+16;3,97059E+14;1,64826E+16;4,96124E+15;1;36
29;128;5,63218E+15;5,83333E+15;0;6,0241E+14;4,35579E+16;5,80858E+15;5,50725E+15;3,78788E+16;1,00601E+16;4,26471E+15;1,92899E+16;4,03101E+15;1;35
29;129;5,05747E+15;6,66667E+15;0;6,62651E+15;5,00327E+15;5,09284E+15;4,50886E+15;3,33333E+16;1,58844E+16;4,70588E+16;1,80875E+15;3,79845E+14;1;34
29;130;3,7931E+15;75;0;5,60241E+15;4,53673E+15;5,38825E+15;3,34944E+16;3,78788E+16;1,90792E+16;4,26471E+15;1,79688E+16;2,71318E+16;1;33
29;131;4,5977E+16;6,66667E+15;0;5,69277E+14;6,18487E+15;5,99595E+15;5,31401E+15;4,09091E+15;1,57408E+15;4,70588E+16;1,94138E+16;5,73643E+15;1;32
29;132;3,67816E+14;8,33333E+15;0;7,04819E+15;5,53085E+14;5,25658E+14;3,96135E+15;4,09091E+15;1,75581E+15;4,26471E+15;1,43255E+16;3,64341E+15;1;31
29;133;6,66667E+15;8,33333E+15;0;7,74096E+15;4,37759E+15;5,29203E+15;3,96135E+15;4,39394E+15;1,40851E+16;4,70588E+16;1,73702E+15;4,26357E+16;1;30
29;134;6,14943E+15;25;0;5,81325E+15;5,07957E+15;5,85415E+15;4,63768E+16;4,39394E+15;1,29364E+16;4,26471E+15;1,75508E+16;4,8062E+14;1;29
29;135;5,68966E+15;8,33333E+15;0;7,22892E+15;4,94005E+16;5,90648E+15;4,28341E+14;4,69697E+16;1,75761E+16;4,41176E+16;1,91712E+16;4,57364E+15;1;28
29;136;4,36782E+15;8,33333E+15;0;5,66265E+15;4,88337E+15;5,63133E+15;5,13688E+15;3,78788E+16;1,74594E+16;4,11765E+16;1,84488E+16;3,33333E+16;1;27
29;137;4,42529E+15;4,16667E+16;0;5,09036E+15;6,05189E+15;5,62795E+14;4,44444E+16;4,24242E+15;1,60863E+15;4,41176E+16;1,59769E+16;3,48837E+14;1;26
29;138;3,67816E+14;3,33333E+15;0;6,44578E+14;5,35862E+15;7,04254E+15;3,86473E+16;4,39394E+15;1,31518E+15;4,70588E+16;1,849E+15;2,94574E+16;1;25
29;139;4,25287E+16;6,66667E+15;0;5,57229E+15;5,08611E+15;6,74207E+15;4,13849E+16;4,69697E+16;1,60459E+16;5,29412E+15;1,54763E+16;4,03101E+15;1;24
29;140;5,17241E+15;5,83333E+15;0;4,6988E+16;4,80488E+16;4,72654E+16;4,66989E+15;4,09091E+15;1,15409E+16;4,85294E+15;1,77056E+16;4,26357E+16;1;23
29;141;9,1954E+15;1,66667E+16;0;5,84337E+15;5,85568E+15;5,16205E+15;2,85024E+16;4,54545E+16;1,66472E+16;4,70588E+16;1,56673E+16;4,26357E+16;1;22
29;142;4,77011E+16;8,33333E+15;0;7,31928E+15;5,80118E+15;6,65091E+15;3,05958E+15;4,54545E+16;1,52697E+16;4,85294E+15;1,6142E+16;3,95349E+16;1;21
29;143;4,88506E+15;1,66667E+16;0;5,75301E+15;5,42402E+15;7,24848E+15;4,05797E+15;3,93939E+16;1,36498E+16;3,82353E+16;1,85623E+16;3,72093E+16;1;20
29;144;6,78161E+15;6,66667E+15;0;6,0241E+14;5,74886E+15;6,88724E+15;3,49436E+16;5,45455E+15;1,22813E+15;4,85294E+15;1,38508E+16;4,26357E+16;1;19
29;145;6,09195E+15;25;0;5,57229E+15;5,38478E+15;7,76334E+15;2,56039E+15;5;1,70062E+16;5,29412E+15;1,86191E+16;4,10853E+15;1;18
29;146;5,11494E+15;75;0;5,45181E+15;5,60497E+15;6,88724E+15;4,68599E+16;5,30303E+15;1,45383E+15;4,70588E+16;1,78295E+15;4,03101E+15;1;17
29;147;3,3908E+15;8,33333E+15;0;5,96386E+15;7,12666E+15;7,30419E+15;2,30274E+16;5,15152E+15;1,23486E+16;4,70588E+16;1,48571E+16;4,18605E+15;1;16
29;148;6,89655E+15;5,83333E+15;0;6,56627E+15;6,89775E+15;5,56381E+14;3,86473E+16;5,15152E+15;1,3255E+16;5E+16;1,47022E+16;3,41085E+15;1;15
29;149;4,08046E+16;5,83333E+15;0;6,11446E+14;4,74166E+14;5,14686E+15;3,7037E+15;4,84848E+15;1,40133E+15;5,14706E+15;1,44133E+16;3,48837E+14;1;14
29;150;5,22989E+15;5,83333E+15;0;5,51205E+15;7,09178E+15;7,67725E+15;1,0628E+16;6,21212E+14;1,56915E+16;4,41176E+16;1,4052E+16;2,32558E+16;1;13
29;151;4,48276E+15;6,66667E+15;0;6,98795E+15;5,57881E+15;6,84166E+15;2,46377E+15;5,15152E+15;2,0367E+16;5,58824E+15;1,35411E+16;4,49612E+16;1;12
29;152;6,78161E+15;25;0;6,71687E+14;5,01853E+15;7,51857E+15;2,72142E+16;5,45455E+15;1,50139E+16;5,44118E+14;1,61317E+16;4,03101E+15;1;11
29;153;6,43678E+15;75;0;6,56627E+15;6,54458E+15;7,67893E+15;3,99356E+16;5,90909E+15;1,2012E+16;5,44118E+14;1,20859E+16;4,4186E+15;1;10
29;154;4,48276E+15;8,33333E+15;0;6,62651E+15;7,63244E+13;7,52194E+15;2,59259E+16;5,30303E+15;1,61133E+16;5,44118E+14;1,54918E+16;3,48837E+14;1;9
29;155;4,5977E+16;1,66667E+16;0;7,98193E+15;6,29605E+15;6,83153E+15;2,88245E+15;4,84848E+15;1,51081E+16;5,73529E+15;1,42584E+16;3,10078E+16;1;8
29;156;6,26437E+15;6,66667E+15;0;7,13855E+14;5,32374E+13;6,94801E+15;3,62319E+16;5,90909E+15;9,8941E+15;6,17647E+15;1,64671E+15;2,0155E+16;1;7
29;157;6,49425E+15;25;0;5,45181E+15;5,20384E+15;8,20223E+15;2,89855E+16;4,84848E+15;1,62883E+16;5,73529E+15;1,18278E+16;3,48837E+14;1;6
29;158;4,25287E+16;25;0;6,4759E+15;5,2409E+15;7,99797E+15;2,33494E+16;5,90909E+15;1,3578E+15;5,88235E+15;1,28135E+15;2,24806E+16;1;5
29;159;4,5977E+16;4,16667E+16;0;8,13253E+15;5,8535E+15;8,82849E+15;2,43156E+16;5,60606E+15;1,30216E+16;5,44118E+14;1,38301E+15;2,63566E+16;1;4
29;160;4,77011E+16;5,83333E+15;0;8,07229E+15;4,89427E+16;8,42505E+15;2,88245E+15;5,75758E+15;1,24921E+16;5,58824E+15;1,42946E+16;3,48837E+14;1;3
29;161;7,35632E+14;4,16667E+16;0;6,26506E+15;6,74297E+15;8,29507E+15;2,56039E+15;5,75758E+15;1,24293E+16;7,5E+15;1,44907E+15;3,17829E+15;1;2
29;162;4,54023E+15;75;0;8,70482E+15;7,82865E+15;8,12964E+14;2,76973E+16;5,45455E+15;1,33671E+16;5,73529E+15;1,15389E+16;3,95349E+16;1;1
29;163;3,96552E+16;25;0;8,34337E+15;6,08023E+15;9,14247E+15;2,88245E+15;5;9,39155E+15;5,58824E+15;1,10641E+16;1,16279E+16;1;0
30;1;4,82759E+15;25;0;2,92169E+16;3,56442E+16;1,7235E+16;6,8277E+15;1,36364E+15;1,9694E+16;1,02941E+16;2,51935E+16;7,9845E+15;0;168
30;2;2,70115E+15;5,83333E+15;0;1,80723E+16;3,79551E+16;4,16779E+16;8,26087E+14;1,9697E+16;1,81055E+16;1,47059E+16;2,25926E+15;9,30233E+15;0;168
30;3;5,97701E+15;5,83333E+15;0;1,56627E+16;2,89514E+16;2,32275E+16;6,58615E+15;1,9697E+16;1,89312E+16;2,05882E+16;2,34235E+16;7,28682E+15;0;168
30;4;5,34483E+15;25;0;7,22892E+15;2,07107E+16;3,35753E+16;6,8438E+15;1,66667E+16;1,90882E+16;1,02941E+16;2,28197E+16;6,66667E+15;0;168
30;5;2,98851E+16;4,16667E+16;0;2,83133E+15;1,53477E+15;2,68906E+16;6,97262E+15;1,51515E+15;1,71767E+16;1,47059E+16;2,26133E+16;7,67442E+15;0;168
30;6;4,48276E+15;3,33333E+15;0;3,07229E+15;2,53761E+15;1,80284E+15;7,66506E+15;1,51515E+16;1,92946E+15;1,32353E+15;2,34131E+16;6,97674E+15;0;168
30;7;4,08046E+16;25;0;2,71084E+15;2,36102E+16;2,96253E+16;7,68116E+15;2,27273E+16;2,19286E+16;2,20588E+15;2,23965E+15;7,44186E+15;0;168
30;8;3,50575E+15;4,16667E+16;0;1,86747E+15;1,88576E+16;2,47468E+15;6,61836E+15;1,21212E+16;1,46998E+15;1,47059E+16;2,31809E+16;7,2093E+14;0;168
30;9;5,51724E+15;6,66667E+15;0;2,5E+16;4,33617E+16;1,08879E+16;7,82609E+15;1,9697E+16;1,80741E+15;1,32353E+15;2,21643E+16;6,35659E+15;0;168
30;10;7,58621E+15;6,66667E+15;0;2,13855E+16;2,81666E+16;3,22924E+15;6,58615E+15;1,06061E+16;1,68312E+16;1,17647E+16;1,97389E+16;6,51163E+14;0;168
30;11;2,70115E+15;5,83333E+15;0;4,30723E+14;1,6525E+16;1,64754E+16;7,85829E+15;1,21212E+16;1,66113E+15;1,32353E+15;2,04717E+15;7,9845E+15;0;168
30;12;3,04598E+15;25;0;3,25301E+15;4,86157E+15;2,47299E+16;9,08213E+15;1,36364E+15;1,73382E+16;1,32353E+15;2,28713E+16;7,13178E+15;0;168
30;13;3,44828E+15;5;0;7,53012E+15;3,01504E+16;3,34571E+14;7,85829E+15;1,36364E+15;1,46684E+16;1,76471E+16;2,3021E+16;6,82171E+15;0;168
30;14;6,32184E+14;3,33333E+15;0;1,53614E+15;2,69239E+15;3,18872E+16;7,50403E+15;1,21212E+16;1,6553E+16;8,82353E+15;2,29745E+16;8,37209E+15;0;168
30;15;3,90805E+15;3,33333E+15;0;3,85542E+15;1,84652E+16;3,03174E+16;8,03543E+15;1,36364E+15;1,78228E+15;1,61765E+15;2,20611E+16;7,90698E+14;0;168
30;16;4,77011E+16;6,66667E+15;0;3,22289E+16;4,15958E+16;2,03241E+16;7,56844E+15;1,51515E+15;1,68132E+16;1,76471E+16;2,28558E+16;6,97674E+15;0;168
30;17;6,26437E+15;5;0;3,16265E+16;3,37039E+16;3,3187E+15;8,11594E+15;1,51515E+15;2,11388E+16;1,47059E+16;2,5947E+15;7,28682E+15;0;168
30;18;4,02299E+16;75;0;2,6506E+16;1,21866E+16;2,70088E+15;8,06763E+15;1,66667E+16;1,93215E+16;1,61765E+15;2,14367E+16;6,97674E+15;0;168
30;19;4,65517E+16;1,66667E+16;0;1,1747E+16;3,74101E+16;1,97164E+16;7,48792E+15;6,06061E+16;1,63511E+15;1,61765E+15;2,39086E+14;7,2093E+14;0;168
30;20;5,68966E+15;1,66667E+16;0;1,98795E+15;3,17855E+15;2,26367E+16;8,11594E+15;1,36364E+15;2,12331E+16;1,76471E+16;2,08226E+15;7,51938E+15;0;168
30;21;4,88506E+15;9,16667E+15;0;1,95783E+16;1,42141E+16;1,81803E+16;8,9211E+15;1,51515E+15;2,18613E+16;1,91176E+15;2,31035E+15;7,13178E+15;0;168
30;22;3,96552E+16;25;0;1,26506E+16;1,87922E+15;1,49899E+16;7,31079E+15;1,66667E+16;1,75132E+16;1,91176E+15;2,30571E+16;7,36434E+15;0;168
30;23;6,6092E+15;5,83333E+15;0;1,05422E+16;2,72727E+15;2,91188E+16;9,37198E+15;1,9697E+16;1,65709E+16;8,82353E+15;2,28765E+16;6,35659E+15;0;168
30;24;3,04598E+15;25;0;1,89759E+16;2,65751E+15;1,29305E+16;7,42351E+15;7,57576E+15;1,97478E+16;1,61765E+15;2,40272E+16;7,13178E+15;0;168
30;25;5,28736E+15;75;0;2,28916E+16;4,20536E+16;2,92876E+16;7,32689E+15;1,9697E+16;1,90119E+16;1,76471E+16;2,21385E+15;6,43411E+15;0;168
30;26;4,71264E+16;5;0;3,91566E+15;2,05799E+16;2,03072E+16;8,24477E+15;1,51515E+15;1,90433E+14;2,05882E+16;2,24636E+16;5,81395E+15;1;168
30;27;5,4023E+15;25;0;9,93976E+15;2,64443E+15;2,72789E+15;8,21256E+15;1,06061E+16;1,67908E+15;1,76471E+16;2,14573E+16;6,82171E+15;1;167
30;28;2,75862E+16;25;0;2,13855E+16;2,00349E+15;2,12188E+16;7,29469E+15;2,27273E+16;1,82626E+15;1,32353E+15;2,20508E+16;6,58915E+15;1;166
30;29;3,56322E+15;5;0;4,09639E+15;1,76368E+15;2,53038E+15;8,82448E+15;2,12121E+15;2,09952E+16;2,20588E+15;2,11271E+15;6,58915E+15;1;165
30;30;3,90805E+15;5;0;1,92771E+15;2,17135E+16;2,40378E+16;7,71337E+15;1,06061E+16;1,81863E+16;1,47059E+16;2,13128E+16;8,37209E+15;1;164
30;31;5,8046E+15;9,16667E+15;0;2,16867E+14;1,77022E+16;3,4183E+15;7,9066E+14;1,21212E+16;1,77376E+15;1,47059E+16;2,27732E+16;6,66667E+15;1;163
30;32;4,31034E+16;1,66667E+16;0;2,86145E+14;1,77022E+16;3,24612E+15;8,22866E+15;1,66667E+16;1,77286E+15;1,32353E+15;2,283E+16;7,75194E+15;1;162
30;33;6,43678E+15;5,83333E+15;0;3,37349E+16;2,22586E+16;3,21236E+15;8,82448E+15;1,9697E+16;1,44889E+16;1,76471E+16;2,08174E+15;6,20155E+15;1;161
30;34;5;3,33333E+15;0;2,56024E+15;2,80794E+14;3,40986E+15;7,60064E+15;1,21212E+16;1,83209E+16;2,20588E+15;2,28094E+16;6,97674E+15;1;160
30;35;5,11494E+15;5;0;3,40361E+15;3,0848E+16;2,84774E+15;7,13366E+15;4,54545E+16;1,95504E+15;1,61765E+15;2,12612E+16;7,75194E+15;1;159
30;36;5;1,66667E+16;0;2,92169E+16;3,73883E+14;4,14922E+16;8,48631E+15;9,09091E+15;1,7585E+16;2,20588E+15;2,37021E+15;7,36434E+15;1;158
30;37;6,2069E+15;3,33333E+15;0;3,04217E+16;2,64879E+15;1,80115E+16;8,84058E+15;1,36364E+15;1,53325E+16;1,61765E+15;2,24739E+16;7,51938E+15;1;157
30;38;3,67816E+14;8,33333E+15;0;2,62048E+15;4,5847E+16;2,49494E+16;7,68116E+15;1,36364E+15;1,96312E+15;2,64706E+16;2,31035E+15;7,82946E+15;1;156
30;39;5,57471E+15;4,16667E+16;0;1,74699E+16;6,12601E+15;3,11107E+15;7,68116E+15;1,36364E+15;1,91869E+16;1,91176E+15;2,38002E+16;7,2093E+14;1;155
30;40;5,4023E+15;5,83333E+15;0;3,85542E+15;1,21648E+16;2,4156E+15;8,01932E+15;1,21212E+16;1,84017E+16;1,47059E+16;2,17257E+16;5,34884E+15;1;154
30;41;4,54023E+15;5;0;3,37349E+16;2,4395E+16;2,56415E+16;7,72947E+15;1,51515E+15;2,0542E+16;1,17647E+16;2,26339E+16;8,21705E+15;1;153
30;42;4,1954E+16;25;0;2,40964E+16;2,845E+16;2,16408E+15;4,95974E+15;1,66667E+16;1,4996E+16;2,20588E+15;2,40634E+15;7,36434E+15;1;152
30;43;4,25287E+16;3,33333E+15;0;4,00602E+16;3,23087E+16;1,2289E+16;7,63285E+15;1,81818E+16;1,98286E+16;1,47059E+16;2,51884E+14;6,74419E+15;1;151
30;44;4,36782E+15;75;0;3,13253E+15;2,494E+15;1,76401E+16;7,45572E+15;1,66667E+16;1,70062E+16;1,17647E+16;2,39034E+16;6,43411E+15;1;150
30;45;4,48276E+15;8,33333E+15;0;4,27711E+15;2,51363E+15;2,18096E+16;7,45572E+15;1,66667E+16;1,68536E+16;25;2,19785E+16;6,74419E+15;1;149
30;46;4,25287E+16;8,33333E+15;0;1,1747E+16;1,93373E+15;2,7684E+16;7,42351E+15;1,36364E+15;1,68222E+16;1,91176E+15;2,2123E+16;6,66667E+15;1;148
30;47;4,54023E+15;3,33333E+15;0;1,3253E+15;2,87334E+15;2,12188E+16;8,59903E+15;9,09091E+15;1,54088E+16;1,61765E+15;2,15244E+15;7,2093E+14;1;147
30;48;4,25287E+16;5;0;2,74096E+16;3,01068E+16;2,10162E+16;7,72947E+15;1,9697E+16;1,82671E+16;1,61765E+15;2,43059E+16;6,51163E+14;1;146
30;49;4,48276E+15;5;0;1,68675E+16;2,71637E+16;3,63606E+15;7,58454E+15;1,21212E+16;1,66068E+15;4,41176E+16;2,2154E+16;8,75969E+15;1;145
30;50;4,82759E+15;4,16667E+16;0;4,45783E+16;4,56508E+16;7,49494E+15;8,22866E+15;2,12121E+15;1,60639E+16;2,05882E+16;2,49303E+15;7,36434E+15;1;144
30;51;3,27586E+15;25;0;1,35542E+16;2,35884E+15;2,28055E+16;6,94042E+15;1,21212E+16;2,02818E+16;1,32353E+15;2,43678E+15;7,05426E+15;1;143
30;52;4,77011E+16;9,16667E+15;0;2,68072E+15;2,55723E+16;2,27887E+16;7,74557E+15;1,66667E+16;1,87337E+16;1,76471E+16;2,19476E+16;7,82946E+15;1;142
30;53;4,65517E+16;9,16667E+15;0;4,36747E+15;3,4249E+16;2,51182E+15;9,01771E+15;4,54545E+16;1,64588E+16;1,47059E+16;2,18186E+16;6,97674E+15;1;141
30;54;4,71264E+16;5;0;2,8012E+15;3,18727E+15;4,34504E+16;7,8905E+15;1,51515E+15;1,90119E+16;2,05882E+16;2,53948E+16;7,2093E+14;1;140
30;55;5,91954E+15;1,66667E+16;0;3,64458E+15;1,50643E+16;1,70662E+16;7,40741E+15;1,21212E+16;2,06273E+16;1,32353E+15;2,28507E+15;7,05426E+15;1;139
30;56;4,65517E+16;3,33333E+15;0;2,59036E+16;4,34271E+15;3,01823E+16;7,77778E+15;1,51515E+15;1,71991E+16;1,61765E+15;2,40169E+15;6,51163E+14;1;138
30;57;4,08046E+16;75;0;2,89157E+15;3,18509E+16;1,93788E+16;7,05314E+15;1,81818E+16;1,84735E+16;1,61765E+15;2,3857E+15;7,5969E+14;1;137
30;58;5,63218E+15;25;0;2,74096E+16;3,17637E+16;2,49325E+16;7,06924E+15;1,51515E+15;1,72305E+16;1,76471E+16;2,52296E+15;6,74419E+15;1;136
30;59;3,67816E+14;75;0;3,28313E+16;3,04556E+16;3,05537E+15;7,55233E+14;1,81818E+16;1,83703E+16;1,76471E+16;2,1478E+15;7,28682E+15;1;135
30;60;4,71264E+16;25;0;2,37952E+16;3,74101E+16;1,36394E+15;7,61675E+15;1,51515E+15;1,92722E+16;2,35294E+16;2,19527E+16;5,89147E+15;1;134
30;61;4,82759E+15;8,33333E+15;0;3,19277E+14;3,43144E+16;1,81128E+16;7,47182E+15;1,66667E+16;1,81728E+15;1,47059E+16;2,19321E+15;7,75194E+15;1;133
30;62;4,94253E+15;25;0;3,04217E+16;3,50556E+16;3,16172E+15;7,19807E+15;1,66667E+16;1,91286E+15;2,05882E+16;2,48942E+16;7,82946E+15;1;132
30;63;2,93103E+16;25;0;3,79518E+15;2,04927E+15;2,20966E+15;6,8599E+15;1,66667E+16;2,02369E+15;2,20588E+15;2,35318E+16;5,1938E+15;1;131
30;64;6,26437E+15;75;0;2,1988E+16;2,23894E+15;1,96826E+16;7,61675E+15;1,51515E+15;1,59652E+16;1,61765E+15;2,59986E+15;7,44186E+15;1;130
30;65;6,2069E+15;1,66667E+16;0;3,55422E+16;3,0412E+16;2,23835E+16;6,90821E+14;1,81818E+16;1,98331E+16;2,35294E+16;2,47446E+16;5,89147E+15;1;129
30;66;6,03448E+14;4,16667E+16;0;2,40964E+16;4,88337E+15;2,85111E+15;8,35749E+15;2,27273E+16;1,94292E+16;2,05882E+16;2,33719E+16;4,72868E+16;1;128
30;67;6,49425E+15;25;0;1,83735E+16;3,22433E+15;2,20459E+16;8,4058E+15;3,18182E+16;1,68088E+16;1,32353E+15;2,35938E+16;6,51163E+14;1;127
30;68;4,77011E+16;5;0;3,49398E+16;2,8014E+16;2,04591E+15;7,52013E+15;1,06061E+16;2,07843E+16;2,05882E+16;2,52709E+14;8,21705E+15;1;126
30;69;3,67816E+14;5,83333E+15;0;4,24699E+16;2,03401E+15;3,75084E+15;7,3913E+15;1,51515E+15;2,07215E+16;2,35294E+16;2,19321E+15;7,05426E+15;1;125
30;70;4,54023E+15;6,66667E+15;0;2,83133E+15;2,95182E+16;2,49831E+16;7,77778E+15;1,06061E+16;2,07754E+16;2,35294E+16;2,31706E+16;5,11628E+15;1;124
30;71;4,71264E+16;8,33333E+15;0;1,11446E+16;2,12339E+15;2,69244E+16;6,97262E+15;2,57576E+16;1,4794E+15;2,05882E+16;2,27991E+15;6,12403E+15;1;123
30;72;5,28736E+15;5,83333E+15;0;3,61446E+16;2,79704E+16;3,29676E+15;7,343E+15;1,66667E+16;2,26555E+15;1,76471E+16;2,21333E+15;7,67442E+15;1;122
30;73;6,2069E+15;3,33333E+15;0;2,89157E+15;2,954E+15;3,21573E+15;7,32689E+15;1,36364E+15;1,38383E+15;1,32353E+15;2,2025E+16;6,74419E+15;1;121
30;74;4,77011E+16;4,16667E+16;0;3,31325E+15;2,32832E+15;4,39905E+16;7,3913E+15;1,9697E+16;1,68985E+16;1,76471E+16;2,41356E+16;6,66667E+15;1;120
30;75;6,78161E+15;75;0;4,21687E+15;2,00349E+15;2,76334E+15;7,23027E+15;1,81818E+16;1,68626E+15;1,47059E+16;2,45381E+16;6,97674E+15;1;119
30;76;4,88506E+15;4,16667E+16;0;3,04217E+16;2,8559E+16;3,75253E+16;7,27858E+15;1,51515E+15;1,56645E+15;2,35294E+16;2,1607E+16;7,28682E+15;1;118
30;77;5,51724E+15;5,83333E+15;0;3,73494E+15;3,20035E+16;2,68906E+16;7,52013E+15;1,66667E+16;1,81325E+16;1,76471E+16;2,26958E+15;5,65891E+15;1;117
30;78;6,03448E+14;8,33333E+15;0;1,50602E+16;2,51799E+15;2,66712E+14;7,16586E+15;2,12121E+15;2,13004E+16;1,76471E+16;2,31603E+16;6,82171E+15;1;116
30;79;4,36782E+15;4,16667E+16;0;2,3494E+16;4,14868E+15;3,38454E+14;7,27858E+15;1,21212E+16;1,90119E+16;1,91176E+15;2,25101E+16;5,96899E+15;1;115
30;80;4,65517E+16;5,83333E+15;0;2,22892E+16;1,78984E+16;2,57934E+15;7,47182E+15;1,51515E+15;1,81639E+15;1,61765E+15;2,2283E+16;7,90698E+14;1;114
30;81;4,82759E+15;9,16667E+15;0;2,92169E+16;3,61674E+14;2,5709E+16;7,76167E+15;3,18182E+16;1,6544E+16;1,76471E+16;2,22417E+15;5,96899E+15;1;113
30;82;3,90805E+15;5;0;2,98193E+16;2,96272E+15;2,21641E+15;6,48953E+15;1,36364E+15;1,93305E+16;2,20588E+15;2,12922E+16;5,73643E+15;1;112
30;83;5,68966E+15;8,33333E+15;0;2,71084E+15;2,50927E+15;2,14889E+15;6,90821E+14;1,66667E+16;1,62838E+16;1,47059E+16;2,44349E+16;6,97674E+15;1;111
30;84;5,22989E+15;75;0;1,74699E+16;2,94964E+14;3,22248E+15;7,63285E+15;1,36364E+15;1,80158E+16;2,05882E+16;2,32377E+16;7,28682E+15;1;110
30;85;4,5977E+16;3,33333E+15;0;3,6747E+16;2,4613E+16;2,57765E+16;7,32689E+15;1,66667E+16;1,62793E+16;1,47059E+16;2,40737E+16;6,51163E+14;1;109
30;86;2,29885E+15;8,33333E+15;0;3,70482E+16;3,12405E+14;2,6975E+15;8,06763E+15;2,42424E+16;1,89985E+16;1,32353E+15;2,34131E+16;6,89922E+15;1;108
30;87;2,98851E+16;1,66667E+16;0;2,43976E+15;4,10072E+16;8,62593E+15;6,8438E+15;2,12121E+15;1,97972E+16;1,61765E+15;2,33873E+16;5,89147E+15;1;107
30;88;2,01149E+15;6,66667E+15;0;3,07229E+15;1,46501E+16;2,00203E+15;8,35749E+15;1,51515E+15;1,5521E+16;1,02941E+16;2,27578E+16;7,82946E+15;1;106
30;89;5,51724E+15;5,83333E+15;0;2,46988E+16;1,46283E+16;2,93214E+16;6,40902E+15;9,09091E+15;1,91824E+16;1,91176E+15;2,16534E+16;5,96899E+15;1;105
30;90;5,45977E+15;4,16667E+16;0;3,43373E+16;4,59342E+15;3,05537E+15;6,47343E+15;2,12121E+15;1,93933E+16;2,20588E+15;2,07555E+16;6,74419E+15;1;104
30;91;8,33333E+15;5;0;3,19277E+14;3,49684E+16;3,07056E+15;7,18196E+15;2,27273E+16;1,83793E+16;1,91176E+15;2,36351E+16;6,97674E+15;1;103
30;92;5,05747E+15;3,33333E+15;0;3,61446E+16;3,24395E+15;4,35685E+15;7,52013E+15;1,06061E+16;1,89042E+16;1,76471E+16;2,11271E+15;4,96124E+15;1;102
