unit_number,time_cycle,setting_1,setting_2,setting_3,sensor_3,sensor_4,sensor_7,sensor_11,sensor_12,Degradation Classification
23,163,0.0021,0.0005,100.0,1597.26,1424.4,551.72,48.12,520.51,1
23,164,0.0009,0.0001,100.0,1600.25,1426.59,551.33,48.12,519.48,1
23,165,0.0034,0.0003,100.0,1598.78,1425.41,551.41,48.17,520.53,1
23,166,0.0003,0.0004,100.0,1598.2,1431.62,551.45,48.08,519.49,1
23,167,0.0037,0.0002,100.0,1603.61,1431.6,550.78,48.02,519.22,1
23,168,-0.0007,0.0002,100.0,1604.16,1431.69,551.26,48.19,519.71,1
24,1,0.0008,-0.0004,100.0,1587.9,1403.12,554.0,47.1,522.08,0
24,2,0.0017,0.0001,100.0,1583.5,1394.49,554.09,47.17,522.26,0
24,3,0.0,-0.0002,100.0,1587.55,1399.37,554.49,47.37,522.32,0
24,4,0.0011,0.0002,100.0,1587.68,1403.17,553.99,47.26,522.6,0
24,5,0.0001,0.0003,100.0,1579.15,1398.93,553.73,47.35,521.71,0
24,6,0.0004,0.0002,100.0,1583.39,1403.43,554.83,47.15,522.07,0
24,7,-0.0033,0.0001,100.0,1582.08,1401.82,553.9,47.06,522.48,0
24,8,0.0023,-0.0004,100.0,1591.51,1403.71,553.78,47.25,521.91,0
24,9,-0.0042,0.0002,100.0,1584.67,1400.66,554.07,47.32,522.16,0
24,10,0.0023,-0.0004,100.0,1593.63,1404.16,553.85,47.47,521.96,0
24,11,-0.0029,-0.0003,100.0,1586.85,1398.8,554.66,47.33,522.34,0
24,12,-0.0035,-0.0003,100.0,1589.01,1395.95,554.08,47.23,522.46,0
24,13,0.003,-0.0001,100.0,1583.57,1406.37,554.01,47.27,521.95,0
24,14,0.0007,-0.0004,100.0,1591.83,1396.63,554.16,47.26,522.18,0
24,15,-0.0002,-0.0004,100.0,1585.53,1400.18,553.82,47.34,522.35,0
24,16,-0.0,-0.0005,100.0,1591.68,1400.99,554.38,47.52,521.62,0
24,17,0.0025,-0.0005,100.0,1588.87,1403.73,554.54,47.41,521.76,0
24,18,-0.0,0.0003,100.0,1591.25,1397.63,554.09,47.19,522.07,0
24,19,0.0007,-0.0003,100.0,1585.85,1395.7,554.14,47.26,521.89,0
24,20,-0.001,0.0002,100.0,1587.49,1398.86,554.34,47.13,521.69,0
24,21,0.0006,-0.0002,100.0,1591.12,1398.91,554.48,47.26,522.13,0
24,22,-0.0023,0.0,100.0,1582.61,1397.73,554.3,47.07,521.87,0
24,23,0.0009,-0.0005,100.0,1589.02,1397.58,554.03,47.25,521.77,0
24,24,-0.0002,0.0002,100.0,1588.03,1408.87,555.07,47.25,522.15,0
24,25,-0.0045,0.0,100.0,1585.43,1401.12,554.12,47.28,522.41,0
24,26,0.0007,-0.0003,100.0,1588.92,1400.68,554.67,47.56,521.77,0
24,27,-0.0002,-0.0001,100.0,1590.31,1401.05,554.24,47.32,521.63,0
24,28,0.0013,-0.0005,100.0,1587.34,1400.39,553.03,47.28,521.63,0
24,29,0.0001,0.0002,100.0,1587.78,1397.77,554.34,47.18,522.52,0
24,30,-0.0022,0.0004,100.0,1585.12,1403.37,553.54,47.37,522.17,0
24,31,0.0009,-0.0001,100.0,1590.29,1403.23,554.57,47.31,521.91,0
24,32,0.0005,-0.0,100.0,1589.62,1407.47,553.35,47.29,522.17,0
24,33,0.0005,-0.0002,100.0,1581.33,1406.88,553.72,47.28,522.08,0
24,34,0.0019,0.0003,100.0,1587.05,1405.23,554.27,47.25,522.05,0
24,35,-0.002,-0.0004,100.0,1586.2,1401.04,554.52,47.37,522.26,0
24,36,-0.0027,0.0003,100.0,1590.94,1407.83,554.28,47.24,521.7,0
24,37,0.001,-0.0004,100.0,1589.53,1391.9,554.41,47.24,522.0,0
24,38,-0.0015,-0.0002,100.0,1590.99,1403.92,554.41,47.36,522.18,0
24,39,-0.0015,0.0004,100.0,1588.79,1407.39,554.43,47.32,522.14,0
24,40,0.0049,0.0002,100.0,1581.68,1396.83,554.05,47.26,521.76,0
24,41,-0.0032,-0.0,100.0,1587.39,1407.93,554.18,47.37,522.25,0
24,42,-0.0004,0.0002,100.0,1586.45,1408.61,554.07,47.28,522.39,1
24,43,0.0024,-0.0002,100.0,1589.08,1405.49,554.26,47.13,521.86,1
24,44,-0.0005,-0.0004,100.0,1587.93,1402.84,554.55,47.11,522.09,1
24,45,0.0001,0.0,100.0,1587.72,1397.75,554.03,47.13,522.12,1
24,46,0.0012,0.0003,100.0,1585.95,1403.61,554.54,47.57,522.14,1
24,47,0.002,-0.0005,100.0,1587.39,1404.69,553.58,47.29,522.24,1
24,48,0.0002,0.0001,100.0,1583.04,1407.63,553.47,47.4,521.99,1
24,49,0.0006,0.0003,100.0,1591.53,1405.48,554.14,47.23,521.37,1
24,50,0.0003,-0.0004,100.0,1588.34,1400.57,553.66,47.25,521.52,1
24,51,0.0012,-0.0002,100.0,1587.1,1404.95,553.75,47.47,522.56,1
24,52,-0.0022,0.0003,100.0,1588.96,1401.6,553.86,47.28,522.09,1
24,53,-0.0004,-0.0001,100.0,1588.59,1402.16,554.01,47.41,521.84,1
24,54,-0.0015,-0.0003,100.0,1582.24,1400.91,554.02,47.49,521.7,1
24,55,-0.0061,-0.0003,100.0,1588.14,1400.03,553.89,47.32,521.66,1
24,56,0.0049,-0.0,100.0,1585.77,1405.08,555.09,47.29,521.75,1
24,57,-0.0025,0.0002,100.0,1589.13,1405.98,554.13,47.43,521.48,1
24,58,-0.0021,-0.0004,100.0,1584.08,1402.37,553.96,47.29,521.49,1
24,59,-0.0007,0.0001,100.0,1587.03,1402.82,554.33,47.44,522.35,1
24,60,-0.0002,-0.0005,100.0,1584.66,1400.81,553.86,47.45,521.94,1
24,61,0.0028,0.0004,100.0,1588.77,1400.3,553.82,47.56,521.69,1
24,62,-0.0015,-0.0003,100.0,1587.58,1404.53,553.62,47.21,521.82,1
24,63,-0.0007,-0.0005,100.0,1589.25,1408.4,554.72,47.38,521.89,1
24,64,-0.005,-0.0003,100.0,1583.03,1399.33,553.98,47.45,521.52,1
24,65,-0.0,0.0004,100.0,1587.32,1405.48,553.88,47.28,521.69,1
24,66,0.0008,-0.0003,100.0,1588.16,1401.97,554.22,47.27,521.29,1
24,67,-0.0011,0.0001,100.0,1590.24,1399.31,553.73,47.24,521.68,1
24,68,0.0003,-0.0001,100.0,1584.76,1401.1,553.97,47.35,522.0,1
24,69,-0.0001,0.0003,100.0,1587.1,1403.09,554.0,47.51,521.63,1
24,70,-0.006,-0.0002,100.0,1581.31,1408.91,553.4,47.5,521.94,1
24,71,-0.0024,-0.0001,100.0,1587.68,1404.28,554.18,47.53,521.72,1
24,72,-0.0008,0.0,100.0,1585.23,1392.9,553.58,47.5,522.06,1
24,73,-0.0013,-0.0005,100.0,1585.22,1409.77,554.61,47.46,521.9,1
24,74,0.0016,0.0002,100.0,1584.05,1412.74,553.49,47.44,521.22,1
24,75,0.0051,0.0003,100.0,1580.22,1408.82,554.21,47.34,522.0,1
24,76,-0.0011,0.0,100.0,1591.79,1408.74,554.26,47.37,521.38,1
24,77,0.0016,0.0003,100.0,1590.02,1406.8,553.45,47.43,521.44,1
24,78,0.0015,-0.0002,100.0,1586.0,1401.77,553.58,47.45,521.89,1
24,79,-0.0027,0.0002,100.0,1584.61,1404.53,553.23,47.31,522.04,1
24,80,-0.0002,0.0004,100.0,1577.14,1406.36,553.97,47.4,521.37,1
24,81,0.0025,-0.0004,100.0,1594.25,1401.01,553.45,47.29,521.71,1
24,82,0.0012,-0.0001,100.0,1591.47,1409.12,553.98,47.3,522.04,1
24,83,-0.0012,0.0,100.0,1586.13,1413.19,553.66,47.49,521.78,1
24,84,-0.0004,0.0003,100.0,1588.31,1405.4,553.83,47.48,522.0,1
24,85,-0.0015,0.0003,100.0,1596.31,1403.32,553.91,47.47,521.83,1
24,86,0.0006,0.0003,100.0,1588.61,1405.03,553.21,47.47,521.38,1
24,87,-0.0016,0.0003,100.0,1590.12,1403.86,552.96,47.49,521.34,1
24,88,-0.0004,0.0001,100.0,1588.05,1402.62,553.01,47.45,521.51,1
24,89,-0.005,0.0002,100.0,1593.09,1402.91,553.28,47.41,521.94,1
24,90,0.0021,0.0003,100.0,1596.86,1408.4,553.15,47.55,521.51,1
24,91,0.0034,-0.0004,100.0,1594.11,1403.93,553.49,47.47,521.6,1
24,92,0.0004,0.0003,100.0,1593.2,1406.97,553.33,47.63,522.23,1
24,93,-0.0004,0.0003,100.0,1589.27,1399.15,553.66,47.61,521.66,1
24,94,0.0006,-0.0002,100.0,1585.82,1403.16,553.13,47.48,521.99,1
24,95,-0.0,-0.0,100.0,1591.32,1409.64,553.99,47.45,521.0,1
24,96,-0.0002,0.0004,100.0,1592.25,1407.47,553.06,47.55,521.33,1
24,97,0.0016,0.0,100.0,1591.7,1406.53,553.12,47.54,521.37,1
24,98,0.004,-0.0002,100.0,1598.05,1410.35,553.76,47.52,521.21,1
24,99,-0.0028,-0.0001,100.0,1590.34,1409.81,552.8,47.46,521.1,1
24,100,-0.0008,0.0,100.0,1588.97,1409.36,553.51,47.72,521.28,1
24,101,-0.0012,-0.0002,100.0,1593.97,1405.44,553.05,47.66,521.31,1
24,102,0.0006,0.0004,100.0,1592.7,1406.76,553.24,47.22,521.68,1
24,103,-0.0005,-0.0,100.0,1592.28,1406.72,552.61,47.66,521.14,1
24,104,0.0014,-0.0002,100.0,1592.97,1406.05,553.34,47.56,521.47,1
24,105,0.0009,0.0,100.0,1594.98,1414.26,553.07,47.54,521.15,1
24,106,0.0001,0.0,100.0,1591.46,1404.18,553.11,47.7,521.0,1
24,107,0.0017,0.0,100.0,1580.73,1413.42,553.62,47.46,520.96,1
24,108,0.0011,0.0001,100.0,1593.46,1407.23,554.31,47.51,521.39,1
24,109,0.0035,0.0002,100.0,1589.94,1406.28,552.75,47.67,521.42,1
24,110,0.0067,0.0,100.0,1594.02,1407.36,554.21,47.75,521.02,1
24,111,-0.0008,-0.0002,100.0,1590.2,1412.92,552.56,47.57,521.1,1
24,112,-0.006,0.0001,100.0,1597.48,1414.98,553.5,47.59,520.98,1
24,113,-0.0052,-0.0003,100.0,1591.48,1410.08,552.72,47.71,521.22,1
24,114,0.0029,-0.0002,100.0,1592.6,1413.93,552.92,47.61,521.34,1
24,115,-0.0017,0.0003,100.0,1592.77,1418.25,553.07,47.66,521.29,1
24,116,-0.0019,-0.0003,100.0,1590.26,1414.08,552.13,47.5,520.94,1
24,117,0.0037,0.0004,100.0,1595.04,1420.26,553.1,47.67,521.45,1
24,118,0.0026,-0.0004,100.0,1591.27,1415.42,552.66,47.72,520.72,1
24,119,-0.0003,0.0003,100.0,1593.45,1418.44,552.95,47.7,521.01,1
24,120,0.0013,0.0003,100.0,1587.71,1412.17,552.88,47.81,520.74,1
24,121,-0.0046,-0.0002,100.0,1599.66,1415.73,552.36,47.6,521.18,1
24,122,-0.0025,-0.0002,100.0,1598.2,1415.91,553.25,47.82,520.57,1
24,123,-0.0037,-0.0004,100.0,1598.81,1414.52,552.4,47.61,520.87,1
24,124,0.0018,0.0004,100.0,1586.51,1410.43,552.0,47.62,520.49,1
24,125,0.0006,0.0004,100.0,1597.09,1421.48,552.64,47.82,520.94,1
24,126,0.0007,0.0004,100.0,1597.88,1418.2,552.9,47.92,520.47,1
24,127,-0.0011,-0.0005,100.0,1595.95,1422.93,552.04,47.85,520.38,1
24,128,0.0009,-0.0004,100.0,1591.31,1419.94,552.54,47.74,520.41,1
24,129,0.0025,0.0004,100.0,1590.88,1416.49,552.52,47.85,520.4,1
24,130,0.0005,0.0002,100.0,1597.1,1420.47,552.91,47.83,520.48,1
24,131,0.0009,0.0002,100.0,1591.41,1415.92,552.0,47.92,520.45,1
24,132,-0.0017,-0.0005,100.0,1602.61,1415.18,552.5,47.76,520.19,1
24,133,-0.0021,-0.0,100.0,1598.02,1421.91,551.53,47.8,520.65,1
24,134,-0.0031,-0.0001,100.0,1600.07,1422.57,551.21,47.95,520.6,1
24,135,0.0037,0.0003,100.0,1592.99,1428.11,551.68,47.89,520.6,1
24,136,0.0005,-0.0003,100.0,1604.23,1419.83,552.14,48.03,520.04,1
24,137,-0.0008,-0.0004,100.0,1597.13,1423.84,551.19,48.04,520.05,1
24,138,0.0043,0.0002,100.0,1599.96,1423.08,552.31,47.96,520.44,1
24,139,0.0007,-0.0,100.0,1597.18,1428.7,552.13,47.84,520.25,1
24,140,0.0005,0.0002,100.0,1607.24,1416.8,551.62,48.06,520.41,1
24,141,0.0043,0.0002,100.0,1598.52,1420.29,551.27,48.08,520.06,1
24,142,-0.0001,0.0003,100.0,1606.93,1430.94,551.08,47.9,520.09,1
24,143,0.0031,-0.0005,100.0,1598.38,1434.04,551.03,48.12,519.63,1
24,144,-0.0032,-0.0005,100.0,1598.85,1427.08,551.19,48.28,519.56,1
24,145,-0.0018,-0.0003,100.0,1605.52,1429.77,551.44,48.21,520.0,1
24,146,-0.002,0.0002,100.0,1604.35,1425.53,551.26,48.17,519.54,1
24,147,-0.0006,0.0004,100.0,1601.33,1430.87,550.78,48.19,519.3,1
25,1,-0.0021,-0.0004,100.0,1586.83,1403.72,553.81,47.51,521.04,0
25,2,-0.0003,0.0005,100.0,1585.04,1408.44,552.88,47.37,521.78,0
25,3,-0.0016,-0.0,100.0,1584.13,1405.1,553.73,47.43,521.45,0
25,4,-0.0004,0.0005,100.0,1592.42,1405.92,553.79,47.5,521.53,0
25,5,0.0021,-0.0001,100.0,1588.13,1399.72,553.64,47.29,520.93,0
25,6,0.0007,0.0004,100.0,1590.35,1413.87,554.36,47.45,521.91,0
25,7,0.004,0.0005,100.0,1589.76,1410.2,553.94,47.42,521.36,0
25,8,-0.0023,0.0006,100.0,1590.04,1410.09,554.48,47.63,521.68,0
25,9,0.0032,0.0005,100.0,1591.58,1403.9,553.32,47.46,521.67,0
25,10,-0.0009,0.0,100.0,1588.11,1405.93,553.31,47.53,521.59,0
25,11,-0.0016,-0.0004,100.0,1590.85,1406.76,553.19,47.36,521.51,0
25,12,-0.0018,0.0003,100.0,1588.56,1406.97,553.39,47.57,521.26,0
25,13,-0.0007,0.0003,100.0,1583.09,1401.16,553.9,47.51,521.53,0
25,14,0.0003,0.0005,100.0,1583.85,1407.83,553.56,47.51,521.06,0
25,15,0.0023,-0.0004,100.0,1591.45,1407.76,554.06,47.25,521.71,0
25,16,0.002,0.0004,100.0,1598.66,1401.54,553.53,47.44,521.43,0
25,17,0.0029,0.0005,100.0,1581.71,1411.93,553.51,47.46,521.46,0
25,18,-0.0023,0.0003,100.0,1584.37,1406.8,553.97,47.34,521.29,0
25,19,0.0029,-0.0003,100.0,1592.25,1402.92,553.73,47.47,521.17,0
25,20,-0.002,0.0004,100.0,1586.74,1409.28,553.24,47.49,522.03,0
25,21,0.0027,-0.0002,100.0,1584.95,1402.98,553.15,47.43,521.55,0
25,22,0.0012,0.0004,100.0,1582.69,1411.48,553.17,47.32,521.24,0
25,23,0.0027,-0.0003,100.0,1575.77,1405.23,553.09,47.49,521.38,0
25,24,-0.0012,0.0,100.0,1589.55,1408.37,553.21,47.28,521.38,0
25,25,-0.0006,0.0003,100.0,1588.03,1396.61,553.82,47.36,522.05,0
25,26,0.0046,0.0005,100.0,1586.86,1404.38,553.95,47.49,521.23,0
25,27,-0.0035,-0.0004,100.0,1593.58,1407.33,553.94,47.47,521.55,0
25,28,0.0015,0.0003,100.0,1592.49,1412.61,553.64,47.49,521.3,0
25,29,0.001,-0.0002,100.0,1583.91,1413.5,553.41,47.57,521.98,0
25,30,-0.0031,-0.0,100.0,1589.98,1405.03,552.61,47.33,522.3,0
25,31,-0.0005,0.0003,100.0,1593.21,1402.68,552.93,47.32,521.87,0
25,32,-0.0006,0.0001,100.0,1585.93,1410.09,553.52,47.67,521.86,0
25,33,-0.0044,-0.0002,100.0,1590.19,1402.06,553.37,47.5,521.37,0
25,34,0.0013,0.0005,100.0,1588.66,1403.4,553.51,47.54,521.5,0
25,35,-0.0033,0.0,100.0,1585.77,1407.98,553.77,47.34,521.83,0
25,36,-0.0011,-0.0002,100.0,1592.19,1410.44,553.71,47.44,521.77,0
25,37,-0.0006,-0.0004,100.0,1582.14,1403.02,553.12,47.62,521.65,0
25,38,0.004,-0.0001,100.0,1583.82,1403.63,553.62,47.31,521.21,0
25,39,-0.0008,0.0004,100.0,1581.71,1404.19,554.0,47.6,521.21,0
25,40,-0.0015,0.0003,100.0,1594.83,1409.69,552.99,47.65,521.72,0
25,41,-0.0025,0.0,100.0,1589.15,1409.06,554.41,47.43,521.97,0
25,42,0.0002,-0.0,100.0,1584.89,1405.45,553.9,47.55,521.25,0
25,43,-0.0003,0.0003,100.0,1588.32,1406.67,553.56,47.52,521.79,0
25,44,0.0018,0.0001,100.0,1587.86,1403.71,553.52,47.66,521.29,0
25,45,0.0033,0.0003,100.0,1584.99,1408.14,553.23,47.48,521.72,0
25,46,-0.0022,-0.0003,100.0,1585.8,1407.41,553.74,47.54,521.77,0
25,47,-0.0016,0.0001,100.0,1594.45,1409.17,553.28,47.7,521.86,1
25,48,0.0009,-0.0003,100.0,1588.26,1407.09,553.37,47.31,521.02,1
25,49,-0.0001,-0.0002,100.0,1582.22,1403.5,552.94,47.4,521.1,1
25,50,0.0041,-0.0004,100.0,1587.44,1411.53,553.51,47.54,521.69,1
25,51,0.0021,0.0003,100.0,1587.93,1403.06,553.95,47.71,521.34,1
25,52,0.0016,-0.0,100.0,1593.56,1403.64,553.09,47.55,521.24,1
25,53,-0.0035,-0.0004,100.0,1595.0,1406.37,553.66,47.49,521.56,1
25,54,0.0031,0.0004,100.0,1589.96,1406.93,552.99,47.4,521.37,1
25,55,-0.0013,-0.0004,100.0,1586.98,1407.07,553.5,47.6,521.71,1
25,56,-0.0028,-0.0004,100.0,1585.88,1400.44,553.57,47.45,521.71,1
25,57,0.0022,-0.0004,100.0,1586.15,1409.8,553.39,47.38,521.98,1
25,58,0.0003,0.0004,100.0,1586.35,1402.78,553.75,47.44,521.66,1
25,59,-0.0037,-0.0002,100.0,1590.46,1408.88,554.07,47.63,521.42,1
25,60,0.0013,0.0005,100.0,1594.74,1405.12,553.48,47.61,521.66,1
25,61,-0.0035,0.0001,100.0,1597.99,1407.45,553.67,47.45,521.17,1
25,62,-0.0008,0.0001,100.0,1594.7,1404.55,553.54,47.47,521.65,1
25,63,0.0049,0.0003,100.0,1592.3,1402.84,554.28,47.49,521.43,1
25,64,-0.0031,0.0005,100.0,1594.54,1404.38,553.27,47.68,521.54,1
25,65,0.0001,0.0003,100.0,1590.82,1414.85,553.62,47.59,521.53,1
25,66,-0.0006,0.0005,100.0,1589.6,1408.82,553.24,47.32,520.81,1
25,67,0.0014,-0.0003,100.0,1590.45,1405.76,552.87,47.48,521.43,1
25,68,0.001,-0.0,100.0,1597.93,1412.88,553.29,47.55,521.06,1
25,69,-0.0006,-0.0004,100.0,1582.72,1408.22,553.74,47.62,521.48,1
25,70,-0.0043,-0.0001,100.0,1591.32,1412.36,553.58,47.62,521.89,1
25,71,-0.0,-0.0,100.0,1586.98,1410.39,553.79,47.49,522.0,1
25,72,0.0013,-0.0002,100.0,1589.48,1411.92,553.22,47.48,521.68,1
25,73,-0.0016,-0.0002,100.0,1589.59,1413.07,552.62,47.45,521.94,1
25,74,-0.0011,-0.0,100.0,1585.0,1404.68,554.05,47.41,521.83,1
25,75,-0.0011,-0.0003,100.0,1589.05,1405.36,553.0,47.43,521.66,1
25,76,0.0004,0.0002,100.0,1587.68,1402.37,553.69,47.54,521.82,1
25,77,0.0007,0.0004,100.0,1586.42,1409.03,553.38,47.49,521.65,1
25,78,0.0004,-0.0003,100.0,1586.88,1410.65,553.56,47.54,521.24,1
25,79,-0.0032,-0.0001,100.0,1591.2,1403.97,552.87,47.59,521.19,1
25,80,0.0002,-0.0002,100.0,1589.24,1390.73,553.29,47.32,522.1,1
25,81,-0.0036,0.0002,100.0,1595.78,1409.08,554.24,47.54,521.78,1
25,82,0.0014,0.0004,100.0,1586.46,1403.03,553.88,47.62,521.79,1
25,83,-0.0005,0.0006,100.0,1587.15,1407.21,552.91,47.61,521.74,1
25,84,-0.0007,0.0003,100.0,1587.35,1403.91,553.22,47.64,520.98,1
25,85,0.0018,-0.0003,100.0,1594.13,1410.5,553.45,47.39,521.16,1
25,86,-0.0009,0.0,100.0,1589.98,1411.32,553.33,47.5,521.34,1
25,87,0.0001,0.0001,100.0,1588.34,1405.95,553.61,47.59,521.39,1
25,88,-0.0012,0.0006,100.0,1596.76,1408.65,553.24,47.54,521.08,1
25,89,0.0007,-0.0002,100.0,1591.26,1406.87,553.47,47.62,521.34,1
25,90,0.0007,0.0001,100.0,1581.95,1411.82,553.57,47.5,521.39,1
25,91,-0.0002,-0.0,100.0,1587.99,1411.07,553.26,47.62,521.78,1
25,92,-0.0012,-0.0001,100.0,1587.82,1407.37,552.85,47.55,521.59,1
25,93,0.0018,0.0001,100.0,1592.8,1413.35,553.52,47.78,521.36,1
25,94,0.001,-0.0001,100.0,1593.74,1414.62,552.75,47.37,521.44,1
25,95,-0.0002,0.0001,100.0,1588.39,1405.2,553.07,47.37,521.53,1
25,96,-0.0016,-0.0001,100.0,1587.57,1407.19,553.02,47.5,520.93,1
25,97,0.0015,0.0,100.0,1582.71,1409.9,553.61,47.4,521.37,1
25,98,-0.0027,0.0002,100.0,1596.99,1410.26,553.38,47.44,521.83,1
25,99,0.0004,0.0001,100.0,1593.27,1412.33,553.43,47.59,521.25,1
25,100,0.0017,0.0005,100.0,1586.12,1402.46,553.17,47.58,521.64,1
25,101,0.0025,-0.0003,100.0,1594.43,1409.24,553.42,47.33,521.32,1
25,102,0.0012,-0.0001,100.0,1590.64,1400.06,553.23,47.48,521.19,1
25,103,-0.0015,0.0004,100.0,1584.99,1413.41,553.91,47.55,521.98,1
25,104,-0.0026,0.0001,100.0,1590.94,1408.98,552.88,47.63,521.15,1
25,105,0.0028,0.0001,100.0,1585.86,1405.79,553.22,47.7,521.13,1
25,106,-0.0012,-0.0004,100.0,1584.39,1409.66,554.01,47.56,521.26,1
25,107,0.001,0.0001,100.0,1597.27,1405.41,553.03,47.62,521.43,1
25,108,-0.0027,0.0004,100.0,1596.5,1413.89,553.17,47.45,521.95,1
25,109,-0.0049,-0.0001,100.0,1588.16,1401.4,552.63,47.43,521.17,1
25,110,-0.0016,0.0001,100.0,1584.3,1405.22,553.94,47.51,521.13,1
25,111,-0.0015,-0.0003,100.0,1587.86,1408.81,553.13,47.48,521.46,1
25,112,-0.0021,0.0003,100.0,1594.87,1412.42,553.26,47.51,521.86,1
25,113,-0.0007,0.0005,100.0,1589.78,1406.16,552.81,47.66,520.94,1
25,114,-0.0032,0.0001,100.0,1592.92,1410.0,553.6,47.52,521.45,1
25,115,-0.0,0.0003,100.0,1586.53,1403.97,553.56,47.68,521.78,1
25,116,-0.0023,-0.0,100.0,1589.3,1409.18,553.12,47.58,521.72,1
25,117,0.0018,0.0005,100.0,1593.3,1416.74,553.6,47.49,521.43,1
25,118,-0.0056,0.0005,100.0,1589.12,1409.1,553.69,47.36,521.83,1
25,119,0.0047,-0.0002,100.0,1593.37,1413.67,553.41,47.56,521.38,1
25,120,0.0004,0.0,100.0,1594.46,1410.49,553.17,47.47,521.68,1
25,121,0.003,0.0005,100.0,1592.51,1405.83,552.97,47.57,521.33,1
25,122,0.006,0.0004,100.0,1586.5,1407.71,553.71,47.42,521.73,1
25,123,-0.0003,-0.0001,100.0,1594.0,1405.98,553.09,47.41,521.63,1
25,124,0.0036,-0.0003,100.0,1591.06,1408.04,553.12,47.45,521.07,1
25,125,0.0015,-0.0002,100.0,1595.91,1411.91,552.72,47.61,521.24,1
25,126,-0.0003,-0.0004,100.0,1587.65,1410.49,553.46,47.38,521.37,1
25,127,-0.0027,0.0005,100.0,1594.04,1413.71,554.01,47.55,520.94,1
25,128,0.0025,-0.0003,100.0,1588.0,1413.56,552.81,47.64,521.32,1
25,129,0.0021,0.0004,100.0,1590.86,1401.08,553.1,47.59,521.33,1
25,130,0.001,-0.0002,100.0,1586.79,1411.73,552.97,47.7,520.85,1
25,131,-0.0003,0.0001,100.0,1596.34,1412.37,553.35,47.38,521.26,1
25,132,0.0004,0.0002,100.0,1590.26,1406.83,553.99,47.5,521.67,1
25,133,0.0022,0.0003,100.0,1592.89,1410.92,552.98,47.52,521.15,1
25,134,-0.0011,-0.0002,100.0,1586.02,1406.78,553.38,47.66,521.43,1
25,135,-0.0007,-0.0002,100.0,1585.64,1403.97,553.06,47.62,520.93,1
25,136,0.0006,-0.0003,100.0,1592.63,1412.58,553.95,47.51,522.02,1
25,137,-0.0035,0.0003,100.0,1594.29,1410.74,553.57,47.5,521.34,1
25,138,0.0033,0.0005,100.0,1587.37,1420.12,553.2,47.43,521.74,1
25,139,-0.0,-0.0001,100.0,1587.45,1412.39,552.92,47.52,521.13,1
25,140,0.0002,-0.0002,100.0,1594.11,1407.2,553.16,47.62,521.51,1
25,141,0.0015,-0.0003,100.0,1592.39,1414.41,552.98,47.55,521.26,1
25,142,0.0004,-0.0004,100.0,1590.53,1407.72,552.78,47.69,521.09,1
25,143,0.0003,-0.0002,100.0,1593.85,1409.66,552.72,47.64,521.37,1
25,144,-0.0016,0.0003,100.0,1585.02,1410.98,553.13,47.54,521.36,1
25,145,0.0038,0.0004,100.0,1591.29,1411.5,553.32,47.48,521.6,1
25,146,-0.0007,-0.0004,100.0,1597.93,1410.22,552.74,47.5,521.59,1
25,147,-0.0022,-0.0002,100.0,1595.15,1407.23,552.63,47.68,521.1,1
25,148,-0.0001,-0.0003,100.0,1595.64,1405.78,553.19,47.7,521.51,1
25,149,0.0009,0.0004,100.0,1603.11,1412.99,552.8,47.72,521.26,1
25,150,-0.001,0.0006,100.0,1591.07,1413.57,553.25,47.58,520.55,1
25,151,0.0009,0.0003,100.0,1591.69,1414.09,552.77,47.52,521.26,1
25,152,-0.0009,-0.0003,100.0,1586.06,1412.11,553.48,47.72,521.4,1
25,153,0.0004,0.0003,100.0,1597.46,1406.06,552.67,47.63,521.28,1
25,154,0.0004,-0.0,100.0,1596.36,1405.92,553.56,47.72,521.06,1
25,155,-0.0001,0.0005,100.0,1586.08,1417.94,552.78,47.57,520.83,1
25,156,0.0045,0.0004,100.0,1591.54,1408.68,553.67,47.75,521.01,1
25,157,0.0012,0.0001,100.0,1597.24,1414.85,552.62,47.74,521.45,1
25,158,0.0018,-0.0004,100.0,1590.75,1408.87,552.47,47.69,520.58,1
25,159,0.0002,0.0001,100.0,1582.89,1414.83,552.93,47.56,521.04,1
25,160,-0.001,0.0002,100.0,1594.91,1410.65,552.65,47.64,521.15,1
25,161,0.0019,-0.0,100.0,1594.83,1418.16,553.25,47.65,521.01,1
25,162,0.0022,0.0004,100.0,1590.62,1408.44,552.93,47.66,521.16,1
25,163,-0.001,0.0001,100.0,1596.37,1417.33,553.75,47.6,521.16,1
25,164,0.0029,-0.0003,100.0,1589.57,1417.62,552.5,47.68,521.54,1
25,165,-0.0001,0.0004,100.0,1596.48,1413.0,552.5,47.64,521.3,1
25,166,-0.0084,0.0005,100.0,1585.92,1405.45,552.87,47.71,520.49,1
25,167,0.0013,-0.0002,100.0,1586.62,1412.88,552.62,47.68,520.93,1
25,168,0.0036,0.0002,100.0,1599.29,1412.65,552.39,47.72,521.32,1
25,169,-0.0006,-0.0004,100.0,1587.29,1407.76,553.32,47.51,520.84,1
25,170,0.0018,-0.0003,100.0,1588.55,1412.12,552.71,47.57,520.8,1
25,171,-0.0028,-0.0002,100.0,1588.49,1410.0,552.9,47.62,520.9,1
25,172,0.0038,0.0003,100.0,1591.97,1413.97,552.55,47.63,520.59,1
25,173,0.0015,-0.0004,100.0,1594.77,1413.53,553.47,47.61,520.8,1
